Idx,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,WeblogInfo_1,WeblogInfo_2,WeblogInfo_3,WeblogInfo_4,WeblogInfo_5,WeblogInfo_6,WeblogInfo_7,WeblogInfo_8,WeblogInfo_9,WeblogInfo_10,WeblogInfo_11,WeblogInfo_12,WeblogInfo_13,WeblogInfo_14,WeblogInfo_15,WeblogInfo_16,WeblogInfo_17,WeblogInfo_18,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,Education_Info1,Education_Info2,Education_Info3,Education_Info4,Education_Info5,Education_Info6,Education_Info7,Education_Info8,WeblogInfo_19,WeblogInfo_20,WeblogInfo_21,WeblogInfo_23,WeblogInfo_24,WeblogInfo_25,WeblogInfo_26,WeblogInfo_27,WeblogInfo_28,WeblogInfo_29,WeblogInfo_30,WeblogInfo_31,WeblogInfo_32,WeblogInfo_33,WeblogInfo_34,WeblogInfo_35,WeblogInfo_36,WeblogInfo_37,WeblogInfo_38,WeblogInfo_39,WeblogInfo_40,WeblogInfo_41,WeblogInfo_42,WeblogInfo_43,WeblogInfo_44,WeblogInfo_45,WeblogInfo_46,WeblogInfo_47,WeblogInfo_48,WeblogInfo_49,WeblogInfo_50,WeblogInfo_51,WeblogInfo_52,WeblogInfo_53,WeblogInfo_54,WeblogInfo_55,WeblogInfo_56,WeblogInfo_57,WeblogInfo_58,ThirdParty_Info_Period1_1,ThirdParty_Info_Period1_2,ThirdParty_Info_Period1_3,ThirdParty_Info_Period1_4,ThirdParty_Info_Period1_5,ThirdParty_Info_Period1_6,ThirdParty_Info_Period1_7,ThirdParty_Info_Period1_8,ThirdParty_Info_Period1_9,ThirdParty_Info_Period1_10,ThirdParty_Info_Period1_11,ThirdParty_Info_Period1_12,ThirdParty_Info_Period1_13,ThirdParty_Info_Period1_14,ThirdParty_Info_Period1_15,ThirdParty_Info_Period1_16,ThirdParty_Info_Period1_17,ThirdParty_Info_Period2_1,ThirdParty_Info_Period2_2,ThirdParty_Info_Period2_3,ThirdParty_Info_Period2_4,ThirdParty_Info_Period2_5,ThirdParty_Info_Period2_6,ThirdParty_Info_Period2_7,ThirdParty_Info_Period2_8,ThirdParty_Info_Period2_9,ThirdParty_Info_Period2_10,ThirdParty_Info_Period2_11,ThirdParty_Info_Period2_12,ThirdParty_Info_Period2_13,ThirdParty_Info_Period2_14,ThirdParty_Info_Period2_15,ThirdParty_Info_Period2_16,ThirdParty_Info_Period2_17,ThirdParty_Info_Period3_1,ThirdParty_Info_Period3_2,ThirdParty_Info_Period3_3,ThirdParty_Info_Period3_4,ThirdParty_Info_Period3_5,ThirdParty_Info_Period3_6,ThirdParty_Info_Period3_7,ThirdParty_Info_Period3_8,ThirdParty_Info_Period3_9,ThirdParty_Info_Period3_10,ThirdParty_Info_Period3_11,ThirdParty_Info_Period3_12,ThirdParty_Info_Period3_13,ThirdParty_Info_Period3_14,ThirdParty_Info_Period3_15,ThirdParty_Info_Period3_16,ThirdParty_Info_Period3_17,ThirdParty_Info_Period4_1,ThirdParty_Info_Period4_2,ThirdParty_Info_Period4_3,ThirdParty_Info_Period4_4,ThirdParty_Info_Period4_5,ThirdParty_Info_Period4_6,ThirdParty_Info_Period4_7,ThirdParty_Info_Period4_8,ThirdParty_Info_Period4_9,ThirdParty_Info_Period4_10,ThirdParty_Info_Period4_11,ThirdParty_Info_Period4_12,ThirdParty_Info_Period4_13,ThirdParty_Info_Period4_14,ThirdParty_Info_Period4_15,ThirdParty_Info_Period4_16,ThirdParty_Info_Period4_17,ThirdParty_Info_Period5_1,ThirdParty_Info_Period5_2,ThirdParty_Info_Period5_3,ThirdParty_Info_Period5_4,ThirdParty_Info_Period5_5,ThirdParty_Info_Period5_6,ThirdParty_Info_Period5_7,ThirdParty_Info_Period5_8,ThirdParty_Info_Period5_9,ThirdParty_Info_Period5_10,ThirdParty_Info_Period5_11,ThirdParty_Info_Period5_12,ThirdParty_Info_Period5_13,ThirdParty_Info_Period5_14,ThirdParty_Info_Period5_15,ThirdParty_Info_Period5_16,ThirdParty_Info_Period5_17,ThirdParty_Info_Period6_1,ThirdParty_Info_Period6_2,ThirdParty_Info_Period6_3,ThirdParty_Info_Period6_4,ThirdParty_Info_Period6_5,ThirdParty_Info_Period6_6,ThirdParty_Info_Period6_7,ThirdParty_Info_Period6_8,ThirdParty_Info_Period6_9,ThirdParty_Info_Period6_10,ThirdParty_Info_Period6_11,ThirdParty_Info_Period6_12,ThirdParty_Info_Period6_13,ThirdParty_Info_Period6_14,ThirdParty_Info_Period6_15,ThirdParty_Info_Period6_16,ThirdParty_Info_Period6_17,ThirdParty_Info_Period7_1,ThirdParty_Info_Period7_2,ThirdParty_Info_Period7_3,ThirdParty_Info_Period7_4,ThirdParty_Info_Period7_5,ThirdParty_Info_Period7_6,ThirdParty_Info_Period7_7,ThirdParty_Info_Period7_8,ThirdParty_Info_Period7_9,ThirdParty_Info_Period7_10,ThirdParty_Info_Period7_11,ThirdParty_Info_Period7_12,ThirdParty_Info_Period7_13,ThirdParty_Info_Period7_14,ThirdParty_Info_Period7_15,ThirdParty_Info_Period7_16,ThirdParty_Info_Period7_17,SocialNetwork_1,SocialNetwork_2,SocialNetwork_3,SocialNetwork_4,SocialNetwork_5,SocialNetwork_6,SocialNetwork_7,SocialNetwork_8,SocialNetwork_9,SocialNetwork_10,SocialNetwork_11,SocialNetwork_12,SocialNetwork_13,SocialNetwork_14,SocialNetwork_15,SocialNetwork_16,SocialNetwork_17,target,ListingInfo,UserupdateInfo_7_freq,UserupdateInfo_7_unique,UserupdateInfo_7_avg_count,UserupdateInfo_7_IDNUMBER,UserupdateInfo_7_HASBUYCAR,UserupdateInfo_7_MARRIAGESTATUSID,UserupdateInfo_7_PHONE,UserupdateInfo_30_freq,UserupdateInfo_30_unique,UserupdateInfo_30_avg_count,UserupdateInfo_30_IDNUMBER,UserupdateInfo_30_HASBUYCAR,UserupdateInfo_30_MARRIAGESTATUSID,UserupdateInfo_30_PHONE,UserupdateInfo_60_freq,UserupdateInfo_60_unique,UserupdateInfo_60_avg_count,UserupdateInfo_60_IDNUMBER,UserupdateInfo_60_HASBUYCAR,UserupdateInfo_60_MARRIAGESTATUSID,UserupdateInfo_60_PHONE,UserupdateInfo_90_freq,UserupdateInfo_90_unique,UserupdateInfo_90_avg_count,UserupdateInfo_90_IDNUMBER,UserupdateInfo_90_HASBUYCAR,UserupdateInfo_90_MARRIAGESTATUSID,UserupdateInfo_90_PHONE,UserupdateInfo_120_freq,UserupdateInfo_120_unique,UserupdateInfo_120_avg_count,UserupdateInfo_120_IDNUMBER,UserupdateInfo_120_HASBUYCAR,UserupdateInfo_120_MARRIAGESTATUSID,UserupdateInfo_120_PHONE,UserupdateInfo_150_freq,UserupdateInfo_150_unique,UserupdateInfo_150_avg_count,UserupdateInfo_150_IDNUMBER,UserupdateInfo_150_HASBUYCAR,UserupdateInfo_150_MARRIAGESTATUSID,UserupdateInfo_150_PHONE,UserupdateInfo_180_freq,UserupdateInfo_180_unique,UserupdateInfo_180_avg_count,UserupdateInfo_180_IDNUMBER,UserupdateInfo_180_HASBUYCAR,UserupdateInfo_180_MARRIAGESTATUSID,UserupdateInfo_180_PHONE,LogInfo1_7_count,LogInfo1_7_unique,LogInfo1_7_avg_count,LogInfo2_7_count,LogInfo2_7_unique,LogInfo2_7_avg_count,LogInfo1_30_count,LogInfo1_30_unique,LogInfo1_30_avg_count,LogInfo2_30_count,LogInfo2_30_unique,LogInfo2_30_avg_count,LogInfo1_60_count,LogInfo1_60_unique,LogInfo1_60_avg_count,LogInfo2_60_count,LogInfo2_60_unique,LogInfo2_60_avg_count,LogInfo1_90_count,LogInfo1_90_unique,LogInfo1_90_avg_count,LogInfo2_90_count,LogInfo2_90_unique,LogInfo2_90_avg_count,LogInfo1_120_count,LogInfo1_120_unique,LogInfo1_120_avg_count,LogInfo2_120_count,LogInfo2_120_unique,LogInfo2_120_avg_count,LogInfo1_150_count,LogInfo1_150_unique,LogInfo1_150_avg_count,LogInfo2_150_count,LogInfo2_150_unique,LogInfo2_150_avg_count,LogInfo1_180_count,LogInfo1_180_unique,LogInfo1_180_avg_count,LogInfo2_180_count,LogInfo2_180_unique,LogInfo2_180_avg_count
62,1,锡林郭勒盟,3,锡林郭勒盟,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,内蒙古,锡林浩特,中国联通 ,0,,,,4,4,1,1,25,内蒙古自治区,赤峰市,1,未婚,P,内蒙古自治区赤峰市林西县,0,E,E,E,0,E,E,E,I,,D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,62,11,146,150,65,0,252,44,7,4,15,0,11131,10558,0,17864,3825,103,7,220,179,63,26,260,113,36,10,15,0,26635,17704,806,25248,18285,113,14,247,226,71,10,350,113,14,7,22,0,27760,19402,705,30386,16071,111,15,175,204,42,23,216,140,0,0,15,0,17457,20022,683,15717,21079,85,12,168,190,51,29,222,107,0,0,20,0,14467,13906,732,18583,9058,126,16,251,286,56,28,369,140,7,3,21,0,25049,28571,838,40532,12250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,130,16,50,0,0,-1,-1,-1,-1,-1,0,1,1,0,0,0,2013/11/5,2,2,1.0,0,0,0,1,2,2,1.0,0,0,0,1,14,12,1.16666666667,1,1,1,1,14,12,1.16666666667,1,1,1,1,14,12,1.16666666667,1,1,1,1,14,12,1.16666666667,1,1,1,1,14,12,1.16666666667,1,1,1,1,29,2,14.5,29,3,9.66666666667,29,2,14.5,29,3,9.66666666667,34,4,8.5,34,5,6.8,34,4,8.5,34,5,6.8,34,4,8.5,34,5,6.8,34,4,8.5,34,5,6.8,34,4,8.5,34,5,6.8
67,4,宜宾,5,舟山,,0.0,,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,四川,宜宾,中国移动 ,0,,,,3,3,1,1,22,四川省,宜宾市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,11,0,50,51,27,5,35,61,0,0,6,0,2244,2315,69,1627,2863,52,8,172,206,49,43,141,194,0,0,18,0,8097,9291,2449,5963,8976,36,9,139,161,48,20,151,129,0,0,15,0,6341,8519,582,6017,8261,21,10,127,119,41,5,143,98,0,0,11,0,5692,5013,99,5400,5206,2,3,106,71,37,7,115,55,0,0,9,0,7766,4660,514,7602,4310,0,1,26,3,11,3,12,14,0,0,1,0,1611,80,108,338,1245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,84,212,128,-1,0,0,0,0,0,1,0,2013/11/7,1,1,1.0,0,0,0,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,12,2,6.0,12,2,6.0,18,4,4.5,18,5,3.6,18,4,4.5,18,5,3.6,18,4,4.5,18,5,3.6,18,4,4.5,18,5,3.6,18,4,4.5,18,5,3.6,18,4,4.5,18,5,3.6
68,3,北京,3,承德,,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,北京,北京,中国移动,0,,,,2,2,4,1,20,河北省,承德市,0,D,D,D,0,E,E,E,1,A,不详,T,I,,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,46,80,54,0,79,47,4,3,6,1,6288,6997,0,5927,7358,1,1,48,57,52,3,71,31,0,0,4,0,6079,3425,62,5041,4401,0,0,19,42,29,0,52,9,0,0,4,0,3822,1953,0,5311,464,2,0,27,30,34,2,42,13,0,0,2,3,10655,1610,5623,3437,3205,4,2,39,67,38,3,75,28,0,0,6,0,4568,4054,183,4287,4152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,41,78,5,-1,0,1,0,0,0,1,0,2013/11/1,0,68,0.0,68,68,68,68,0,68,0.0,68,68,68,68,0,68,0.0,68,68,68,68,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,14,4,3.5,14,3,4.66666666667,14,4,3.5,14,3,4.66666666667,20,4,5.0,20,3,6.66666666667,32,6,5.33333333333,32,5,6.4,32,6,5.33333333333,32,5,6.4,32,6,5.33333333333,32,5,6.4,32,6,5.33333333333,32,5,6.4
71,4,雅安,3,,,4.0,,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,四川,成都,中国移动 ,0,,,,4,4,1,1,20,四川省,南充市,1,未婚,G,四川省南充市南部县,0,E,E,E,0,E,E,E,I,I4,D,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,1,23,102,86,66,10,80,98,1,1,7,2,17389,13547,311,12995,17630,11,14,114,80,45,5,87,102,1,1,10,2,18814,12114,296,8943,21689,1,0,42,48,33,6,43,41,0,0,6,0,7479,2956,61,3768,6606,0,24,67,79,44,12,68,66,0,0,7,1,14362,8934,159,10634,12503,0,26,78,78,51,3,116,37,0,0,11,1,14833,6519,30,10045,11277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,85,17,2,2,1,0,0,0,-1,0,1,1,1,1,1,0,2013/11/4,6,4,1.5,0,0,0,1,6,4,1.5,0,0,0,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,18,13,1.38461538462,1,1,1,1,18,13,1.38461538462,1,1,1,1,18,13,1.38461538462,1,1,1,1,35,6,5.83333333333,35,5,7.0,35,6,5.83333333333,35,5,7.0,38,6,6.33333333333,38,5,7.6,38,6,6.33333333333,38,5,7.6,43,7,6.14285714286,43,6,7.16666666667,43,7,6.14285714286,43,6,7.16666666667,43,7,6.14285714286,43,6,7.16666666667
73,1,北海,4,北海,,1.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,广西,北海,中国移动 ,0,,,,4,4,1,1,41,黑龙江省,牡丹江市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14,45,198,309,74,1,412,94,1,1,23,0,20053,36743,12,38825,17959,14,51,170,200,75,2,301,67,2,2,23,1,16354,29309,49,38395,7219,25,126,262,269,89,4,432,95,0,0,20,0,25184,28444,139,40284,13205,17,80,204,194,86,3,313,82,4,2,17,0,23848,26126,313,34349,15312,42,15,156,168,80,14,225,85,0,0,15,1,17349,25300,2682,22399,17568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,2013/11/1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,12,11,1.09090909091,1,1,1,1,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8
75,4,东莞,1,东莞,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,广东,东莞,中国移动 ,0,,,,5,5,6,1,25,广东省,肇庆市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,18,15,78,113,62,8,119,64,0,0,10,0,0,0,0,0,0,34,71,224,193,75,57,203,157,0,0,17,0,0,0,0,0,0,42,28,192,171,79,24,210,129,0,0,14,0,0,0,0,0,0,37,31,144,152,68,22,153,121,0,0,15,0,0,0,0,0,0,26,5,67,157,52,10,119,95,0,0,14,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2013/11/5,3,3,1.0,0,0,0,1,3,3,1.0,0,0,0,1,3,3,1.0,0,0,0,1,3,3,1.0,0,0,0,1,3,3,1.0,0,0,0,1,18,15,1.2,1,1,1,1,18,15,1.2,1,1,1,1,17,2,8.5,17,2,8.5,18,2,9.0,18,2,9.0,18,2,9.0,18,2,9.0,18,2,9.0,18,2,9.0,18,2,9.0,18,2,9.0,27,6,4.5,27,6,4.5,27,6,4.5,27,6,4.5
80,1,晋中,2,晋中,,0.0,,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,山西,晋中,中国移动 ,0,,,,2,2,1,1,38,山西省,不详,1,已婚,K,山西省晋中市榆次区,0,E,E,E,0,E,E,E,I,C17,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,8,53,86,75,0,112,27,0,0,5,0,3255,5281,0,6697,1839,22,7,91,99,87,4,151,35,0,0,10,0,6625,8993,186,11804,3628,25,26,98,118,83,4,154,58,0,0,9,0,7741,7532,125,10906,4242,60,42,117,182,92,1,206,92,0,0,11,0,9472,15936,18,15225,10165,70,18,136,183,102,3,220,96,0,0,12,0,9950,12310,188,15486,6586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,18,11,23,-1,0,1,0,0,0,1,0,2013/11/1,11,11,1.0,1,1,1,1,11,11,1.0,1,1,1,1,11,11,1.0,1,1,1,1,11,11,1.0,1,1,1,1,11,11,1.0,1,1,1,1,11,11,1.0,1,1,1,1,11,11,1.0,1,1,1,1,145,7,20.7142857143,145,9,16.1111111111,145,7,20.7142857143,145,9,16.1111111111,145,7,20.7142857143,145,9,16.1111111111,145,7,20.7142857143,145,9,16.1111111111,145,7,20.7142857143,145,9,16.1111111111,145,7,20.7142857143,145,9,16.1111111111,145,7,20.7142857143,145,9,16.1111111111
81,5,北海,5,北海,,1.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,广西,北海,中国联通 ,1,,,,4,4,1,1,31,内蒙古自治区,赤峰市,0,D,D,D,0,E,E,E,0,E,E,E,I,I3,D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,81,0,304,0,49,0,195,109,3,1,12,0,39798,0,0,22950,16848,106,3,338,234,141,3,422,147,0,0,27,0,44789,19922,66,40880,23765,92,3,248,231,96,6,298,175,2,1,20,0,25388,23344,91,31821,16820,131,7,330,205,68,3,320,212,0,0,19,0,28087,14106,138,25367,16688,126,7,276,205,52,4,341,136,0,0,13,0,24207,13019,126,23951,13149,82,19,371,285,49,6,471,179,0,0,19,0,34464,22129,263,35276,21054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2013/11/4,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,12,4,3.0,12,5,2.4,12,4,3.0,12,5,2.4,12,4,3.0,12,5,2.4,12,4,3.0,12,5,2.4,12,4,3.0,12,5,2.4,12,4,3.0,12,5,2.4,12,4,3.0,12,5,2.4
82,4,深圳,5,阳江,,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,广东,广州,中国移动 ,0,,,,3,3,1,1,24,广东省,阳江市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,108,132,101,8,150,82,0,0,13,0,0,0,0,0,0,7,0,158,170,119,19,217,92,0,0,16,0,0,0,0,0,0,2,5,226,319,145,13,353,179,0,0,22,0,0,0,0,0,0,0,2,274,0,105,4,180,90,0,0,16,0,0,0,0,0,0,10,2,267,314,146,5,343,233,0,0,23,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2013/11/1,17,15,1.13333333333,1,1,1,1,17,15,1.13333333333,1,1,1,1,17,15,1.13333333333,1,1,1,1,17,15,1.13333333333,1,1,1,1,17,15,1.13333333333,1,1,1,1,17,15,1.13333333333,1,1,1,1,17,15,1.13333333333,1,1,1,1,28,5,5.6,28,4,7.0,28,5,5.6,28,4,7.0,28,5,5.6,28,4,7.0,28,5,5.6,28,4,7.0,28,5,5.6,28,4,7.0,28,5,5.6,28,4,7.0,28,5,5.6,28,4,7.0
83,5,北海,2,北海,,1.0,,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,广西,北海,中国联通 ,0,,,,4,4,1,1,45,黑龙江省,齐齐哈尔市,0,D,D,D,0,E,E,E,0,E,E,E,I,I4,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,26,221,171,86,13,315,64,0,0,16,0,18824,15495,658,26155,7506,5,14,150,88,56,3,194,41,0,0,12,1,12938,12534,803,17095,7574,2,11,121,97,78,13,161,44,0,0,11,0,13051,13412,2170,18937,5356,5,6,64,71,83,0,109,26,0,0,5,1,6455,12463,0,16430,2488,6,0,143,160,76,15,236,52,0,0,13,0,13798,18516,606,23738,7970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2013/11/4,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,14,4,3.5,14,5,2.8,14,4,3.5,14,5,2.8,14,4,3.5,14,5,2.8,14,4,3.5,14,5,2.8,14,4,3.5,14,5,2.8,14,4,3.5,14,5,2.8,14,4,3.5,14,5,2.8
86,3,北京,4,北京,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,江苏,南京,中国移动 ,1,,,,2,2,4,1,21,北京市,不详,0,D,D,D,0,E,E,E,1,A,不详,T,I,,D,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,3,3,0,9,1,68,88,52,3,86,67,0,0,9,0,0,0,0,0,0,22,1,68,96,44,0,94,70,0,0,14,0,0,0,0,0,0,2,1,14,19,17,0,27,6,0,0,2,0,0,0,0,0,0,5,0,29,71,41,3,58,39,0,0,6,0,0,0,0,0,0,1,5,89,92,45,0,103,78,0,0,17,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,11,9,13,-1,0,0,0,0,0,1,0,2013/11/1,20,3,6.66666666667,0,0,0,1,31,12,2.58333333333,1,1,1,1,31,12,2.58333333333,1,1,1,1,31,12,2.58333333333,1,1,1,1,31,12,2.58333333333,1,1,1,1,31,12,2.58333333333,1,1,1,1,31,12,2.58333333333,1,1,1,1,25,4,6.25,25,4,6.25,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0,30,6,5.0
